api_name,example_name,example_url,usage_type,notes
WebGLRenderer,webxr_xr_dragging_custom_depth,https://threejs.org/examples/#webxr_xr_dragging_custom_depth,primary,Core rendering infrastructure
Scene,webxr_xr_dragging_custom_depth,https://threejs.org/examples/#webxr_xr_dragging_custom_depth,primary,Core rendering infrastructure
PerspectiveCamera,webxr_xr_dragging_custom_depth,https://threejs.org/examples/#webxr_xr_dragging_custom_depth,primary,PerspectiveCamera view projection
XRSession,webxr_xr_dragging_custom_depth,https://threejs.org/examples/#webxr_xr_dragging_custom_depth,secondary,
WebGLRenderer,webxr_xr_haptics,https://threejs.org/examples/#webxr_xr_haptics,primary,Core rendering infrastructure
Scene,webxr_xr_haptics,https://threejs.org/examples/#webxr_xr_haptics,primary,Core rendering infrastructure
PerspectiveCamera,webxr_xr_haptics,https://threejs.org/examples/#webxr_xr_haptics,primary,PerspectiveCamera view projection
XRSession,webxr_xr_haptics,https://threejs.org/examples/#webxr_xr_haptics,secondary,
WebGLRenderer,webxr_xr_paint,https://threejs.org/examples/#webxr_xr_paint,primary,Core rendering infrastructure
Scene,webxr_xr_paint,https://threejs.org/examples/#webxr_xr_paint,primary,Core rendering infrastructure
PerspectiveCamera,webxr_xr_paint,https://threejs.org/examples/#webxr_xr_paint,primary,PerspectiveCamera view projection
XRSession,webxr_xr_paint,https://threejs.org/examples/#webxr_xr_paint,secondary,
WebGLRenderer,webxr_xr_sculpt,https://threejs.org/examples/#webxr_xr_sculpt,primary,Core rendering infrastructure
Scene,webxr_xr_sculpt,https://threejs.org/examples/#webxr_xr_sculpt,primary,Core rendering infrastructure
PerspectiveCamera,webxr_xr_sculpt,https://threejs.org/examples/#webxr_xr_sculpt,primary,PerspectiveCamera view projection
XRSession,webxr_xr_sculpt,https://threejs.org/examples/#webxr_xr_sculpt,secondary,
WebGLRenderer,games_fps,https://threejs.org/examples/#games_fps,primary,Core rendering infrastructure
Scene,games_fps,https://threejs.org/examples/#games_fps,primary,Core rendering infrastructure
PerspectiveCamera,games_fps,https://threejs.org/examples/#games_fps,primary,PerspectiveCamera view projection
Octree,games_fps,https://threejs.org/examples/#games_fps,secondary,
WebGLRenderer,physics_ammo_break,https://threejs.org/examples/#physics_ammo_break,primary,Core rendering infrastructure
Scene,physics_ammo_break,https://threejs.org/examples/#physics_ammo_break,primary,Core rendering infrastructure
PerspectiveCamera,physics_ammo_break,https://threejs.org/examples/#physics_ammo_break,primary,PerspectiveCamera view projection
AmmoPhysics,physics_ammo_break,https://threejs.org/examples/#physics_ammo_break,primary,AmmoPhysics engine integration
WebGLRenderer,physics_ammo_cloth,https://threejs.org/examples/#physics_ammo_cloth,primary,Core rendering infrastructure
Scene,physics_ammo_cloth,https://threejs.org/examples/#physics_ammo_cloth,primary,Core rendering infrastructure
PerspectiveCamera,physics_ammo_cloth,https://threejs.org/examples/#physics_ammo_cloth,primary,PerspectiveCamera view projection
AmmoPhysics,physics_ammo_cloth,https://threejs.org/examples/#physics_ammo_cloth,primary,AmmoPhysics engine integration
WebGLRenderer,physics_ammo_instancing,https://threejs.org/examples/#physics_ammo_instancing,primary,Core rendering infrastructure
Scene,physics_ammo_instancing,https://threejs.org/examples/#physics_ammo_instancing,primary,Core rendering infrastructure
PerspectiveCamera,physics_ammo_instancing,https://threejs.org/examples/#physics_ammo_instancing,primary,PerspectiveCamera view projection
InstancedMesh,physics_ammo_instancing,https://threejs.org/examples/#physics_ammo_instancing,primary,GPU instanced rendering of identical geometries
AmmoPhysics,physics_ammo_instancing,https://threejs.org/examples/#physics_ammo_instancing,primary,AmmoPhysics engine integration
WebGLRenderer,physics_ammo_rope,https://threejs.org/examples/#physics_ammo_rope,primary,Core rendering infrastructure
Scene,physics_ammo_rope,https://threejs.org/examples/#physics_ammo_rope,primary,Core rendering infrastructure
PerspectiveCamera,physics_ammo_rope,https://threejs.org/examples/#physics_ammo_rope,primary,PerspectiveCamera view projection
AmmoPhysics,physics_ammo_rope,https://threejs.org/examples/#physics_ammo_rope,primary,AmmoPhysics engine integration
WebGLRenderer,physics_ammo_terrain,https://threejs.org/examples/#physics_ammo_terrain,primary,Core rendering infrastructure
Scene,physics_ammo_terrain,https://threejs.org/examples/#physics_ammo_terrain,primary,Core rendering infrastructure
PerspectiveCamera,physics_ammo_terrain,https://threejs.org/examples/#physics_ammo_terrain,primary,PerspectiveCamera view projection
AmmoPhysics,physics_ammo_terrain,https://threejs.org/examples/#physics_ammo_terrain,primary,AmmoPhysics engine integration
WebGLRenderer,physics_ammo_volume,https://threejs.org/examples/#physics_ammo_volume,primary,Core rendering infrastructure
Scene,physics_ammo_volume,https://threejs.org/examples/#physics_ammo_volume,primary,Core rendering infrastructure
PerspectiveCamera,physics_ammo_volume,https://threejs.org/examples/#physics_ammo_volume,primary,PerspectiveCamera view projection
AmmoPhysics,physics_ammo_volume,https://threejs.org/examples/#physics_ammo_volume,primary,AmmoPhysics engine integration
DataTexture3D,physics_ammo_volume,https://threejs.org/examples/#physics_ammo_volume,secondary,
WebGLRenderer,physics_jolt_instancing,https://threejs.org/examples/#physics_jolt_instancing,primary,Core rendering infrastructure
Scene,physics_jolt_instancing,https://threejs.org/examples/#physics_jolt_instancing,primary,Core rendering infrastructure
PerspectiveCamera,physics_jolt_instancing,https://threejs.org/examples/#physics_jolt_instancing,primary,PerspectiveCamera view projection
InstancedMesh,physics_jolt_instancing,https://threejs.org/examples/#physics_jolt_instancing,primary,GPU instanced rendering of identical geometries
JoltPhysics,physics_jolt_instancing,https://threejs.org/examples/#physics_jolt_instancing,primary,JoltPhysics engine integration
WebGLRenderer,physics_rapier_basic,https://threejs.org/examples/#physics_rapier_basic,primary,Core rendering infrastructure
Scene,physics_rapier_basic,https://threejs.org/examples/#physics_rapier_basic,primary,Core rendering infrastructure
PerspectiveCamera,physics_rapier_basic,https://threejs.org/examples/#physics_rapier_basic,primary,PerspectiveCamera view projection
RapierPhysics,physics_rapier_basic,https://threejs.org/examples/#physics_rapier_basic,primary,RapierPhysics engine integration
WebGLRenderer,physics_rapier_instancing,https://threejs.org/examples/#physics_rapier_instancing,primary,Core rendering infrastructure
Scene,physics_rapier_instancing,https://threejs.org/examples/#physics_rapier_instancing,primary,Core rendering infrastructure
PerspectiveCamera,physics_rapier_instancing,https://threejs.org/examples/#physics_rapier_instancing,primary,PerspectiveCamera view projection
InstancedMesh,physics_rapier_instancing,https://threejs.org/examples/#physics_rapier_instancing,primary,GPU instanced rendering of identical geometries
RapierPhysics,physics_rapier_instancing,https://threejs.org/examples/#physics_rapier_instancing,primary,RapierPhysics engine integration
WebGLRenderer,physics_rapier_joints,https://threejs.org/examples/#physics_rapier_joints,primary,Core rendering infrastructure
Scene,physics_rapier_joints,https://threejs.org/examples/#physics_rapier_joints,primary,Core rendering infrastructure
PerspectiveCamera,physics_rapier_joints,https://threejs.org/examples/#physics_rapier_joints,primary,PerspectiveCamera view projection
RapierPhysics,physics_rapier_joints,https://threejs.org/examples/#physics_rapier_joints,primary,RapierPhysics engine integration
WebGLRenderer,physics_rapier_character_controller,https://threejs.org/examples/#physics_rapier_character_controller,primary,Core rendering infrastructure
Scene,physics_rapier_character_controller,https://threejs.org/examples/#physics_rapier_character_controller,primary,Core rendering infrastructure
PerspectiveCamera,physics_rapier_character_controller,https://threejs.org/examples/#physics_rapier_character_controller,primary,PerspectiveCamera view projection
RapierPhysics,physics_rapier_character_controller,https://threejs.org/examples/#physics_rapier_character_controller,primary,RapierPhysics engine integration
WebGLRenderer,physics_rapier_vehicle_controller,https://threejs.org/examples/#physics_rapier_vehicle_controller,primary,Core rendering infrastructure
Scene,physics_rapier_vehicle_controller,https://threejs.org/examples/#physics_rapier_vehicle_controller,primary,Core rendering infrastructure
PerspectiveCamera,physics_rapier_vehicle_controller,https://threejs.org/examples/#physics_rapier_vehicle_controller,primary,PerspectiveCamera view projection
RapierPhysics,physics_rapier_vehicle_controller,https://threejs.org/examples/#physics_rapier_vehicle_controller,primary,RapierPhysics engine integration
WebGLRenderer,physics_rapier_terrain,https://threejs.org/examples/#physics_rapier_terrain,primary,Core rendering infrastructure
Scene,physics_rapier_terrain,https://threejs.org/examples/#physics_rapier_terrain,primary,Core rendering infrastructure
PerspectiveCamera,physics_rapier_terrain,https://threejs.org/examples/#physics_rapier_terrain,primary,PerspectiveCamera view projection
RapierPhysics,physics_rapier_terrain,https://threejs.org/examples/#physics_rapier_terrain,primary,RapierPhysics engine integration
WebGLRenderer,misc_animation_groups,https://threejs.org/examples/#misc_animation_groups,primary,Core rendering infrastructure
Scene,misc_animation_groups,https://threejs.org/examples/#misc_animation_groups,primary,Core rendering infrastructure
PerspectiveCamera,misc_animation_groups,https://threejs.org/examples/#misc_animation_groups,primary,PerspectiveCamera view projection
AnimationMixer,misc_animation_groups,https://threejs.org/examples/#misc_animation_groups,secondary,Animation playback controller
AnimationClip,misc_animation_groups,https://threejs.org/examples/#misc_animation_groups,secondary,
WebGLRenderer,misc_animation_keys,https://threejs.org/examples/#misc_animation_keys,primary,Core rendering infrastructure
Scene,misc_animation_keys,https://threejs.org/examples/#misc_animation_keys,primary,Core rendering infrastructure
PerspectiveCamera,misc_animation_keys,https://threejs.org/examples/#misc_animation_keys,primary,PerspectiveCamera view projection
AnimationMixer,misc_animation_keys,https://threejs.org/examples/#misc_animation_keys,secondary,Animation playback controller
AnimationClip,misc_animation_keys,https://threejs.org/examples/#misc_animation_keys,secondary,
WebGLRenderer,misc_boxselection,https://threejs.org/examples/#misc_boxselection,primary,Core rendering infrastructure
Scene,misc_boxselection,https://threejs.org/examples/#misc_boxselection,primary,Core rendering infrastructure
PerspectiveCamera,misc_boxselection,https://threejs.org/examples/#misc_boxselection,primary,PerspectiveCamera view projection
WebGLRenderer,misc_controls_arcball,https://threejs.org/examples/#misc_controls_arcball,primary,Core rendering infrastructure
Scene,misc_controls_arcball,https://threejs.org/examples/#misc_controls_arcball,primary,Core rendering infrastructure
PerspectiveCamera,misc_controls_arcball,https://threejs.org/examples/#misc_controls_arcball,primary,PerspectiveCamera view projection
ArcballControls,misc_controls_arcball,https://threejs.org/examples/#misc_controls_arcball,primary,ArcballControls user interaction
WebGLRenderer,misc_controls_drag,https://threejs.org/examples/#misc_controls_drag,primary,Core rendering infrastructure
Scene,misc_controls_drag,https://threejs.org/examples/#misc_controls_drag,primary,Core rendering infrastructure
PerspectiveCamera,misc_controls_drag,https://threejs.org/examples/#misc_controls_drag,primary,PerspectiveCamera view projection
DragControls,misc_controls_drag,https://threejs.org/examples/#misc_controls_drag,primary,DragControls user interaction
WebGLRenderer,misc_controls_fly,https://threejs.org/examples/#misc_controls_fly,primary,Core rendering infrastructure
Scene,misc_controls_fly,https://threejs.org/examples/#misc_controls_fly,primary,Core rendering infrastructure
PerspectiveCamera,misc_controls_fly,https://threejs.org/examples/#misc_controls_fly,primary,PerspectiveCamera view projection
FlyControls,misc_controls_fly,https://threejs.org/examples/#misc_controls_fly,primary,FlyControls user interaction
WebGLRenderer,misc_controls_map,https://threejs.org/examples/#misc_controls_map,primary,Core rendering infrastructure
Scene,misc_controls_map,https://threejs.org/examples/#misc_controls_map,primary,Core rendering infrastructure
PerspectiveCamera,misc_controls_map,https://threejs.org/examples/#misc_controls_map,primary,PerspectiveCamera view projection
MapControls,misc_controls_map,https://threejs.org/examples/#misc_controls_map,primary,MapControls user interaction
WebGLRenderer,misc_controls_orbit,https://threejs.org/examples/#misc_controls_orbit,primary,Core rendering infrastructure
Scene,misc_controls_orbit,https://threejs.org/examples/#misc_controls_orbit,primary,Core rendering infrastructure
PerspectiveCamera,misc_controls_orbit,https://threejs.org/examples/#misc_controls_orbit,primary,PerspectiveCamera view projection
OrbitControls,misc_controls_orbit,https://threejs.org/examples/#misc_controls_orbit,primary,OrbitControls user interaction
WebGLRenderer,misc_controls_pointerlock,https://threejs.org/examples/#misc_controls_pointerlock,primary,Core rendering infrastructure
Scene,misc_controls_pointerlock,https://threejs.org/examples/#misc_controls_pointerlock,primary,Core rendering infrastructure
PerspectiveCamera,misc_controls_pointerlock,https://threejs.org/examples/#misc_controls_pointerlock,primary,PerspectiveCamera view projection
PointerLockControls,misc_controls_pointerlock,https://threejs.org/examples/#misc_controls_pointerlock,primary,PointerLockControls user interaction
WebGLRenderer,misc_controls_trackball,https://threejs.org/examples/#misc_controls_trackball,primary,Core rendering infrastructure
Scene,misc_controls_trackball,https://threejs.org/examples/#misc_controls_trackball,primary,Core rendering infrastructure
PerspectiveCamera,misc_controls_trackball,https://threejs.org/examples/#misc_controls_trackball,primary,PerspectiveCamera view projection
TrackballControls,misc_controls_trackball,https://threejs.org/examples/#misc_controls_trackball,primary,TrackballControls user interaction
WebGLRenderer,misc_controls_transform,https://threejs.org/examples/#misc_controls_transform,primary,Core rendering infrastructure
Scene,misc_controls_transform,https://threejs.org/examples/#misc_controls_transform,primary,Core rendering infrastructure
PerspectiveCamera,misc_controls_transform,https://threejs.org/examples/#misc_controls_transform,primary,PerspectiveCamera view projection
TransformControls,misc_controls_transform,https://threejs.org/examples/#misc_controls_transform,primary,TransformControls user interaction
WebGLRenderer,misc_exporter_draco,https://threejs.org/examples/#misc_exporter_draco,primary,Core rendering infrastructure
Scene,misc_exporter_draco,https://threejs.org/examples/#misc_exporter_draco,primary,Core rendering infrastructure
PerspectiveCamera,misc_exporter_draco,https://threejs.org/examples/#misc_exporter_draco,primary,PerspectiveCamera view projection
DRACOLoader,misc_exporter_draco,https://threejs.org/examples/#misc_exporter_draco,primary,Loads DRACO format assets
